Id,Source,Target,Type,action,weight
35687,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35688,義大醫療財團法人義大醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35689,義大醫療財團法人義大醫院,長庚醫療財團法人林口長庚紀念醫院,Directed,import,1
35690,義大醫療財團法人義大醫院,衛生福利部旗山醫院,Directed,import,1
35691,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35692,義大醫療財團法人義大醫院,奇美醫療財團法人柳營奇美醫院,Directed,import,1
35693,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35694,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35695,義大醫療財團法人義大醫院,衛生福利部旗山醫院,Directed,import,1
35696,義大醫療財團法人義大醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35697,義大醫療財團法人義大醫院,戴德森醫療財團法人嘉義基督教醫院,Directed,import,1
35698,義大醫療財團法人義大醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35699,義大醫療財團法人義大醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35700,義大醫療財團法人義大醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
35701,義大醫療財團法人義大醫院,台灣基督長老教會新樓醫療財團法人台南新樓醫院,Directed,import,1
35702,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35703,義大醫療財團法人義大醫院,健仁醫院,Directed,import,1
35704,義大醫療財團法人義大醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35705,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35706,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35707,義大醫療財團法人義大醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35708,義大醫療財團法人義大醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35709,義大醫療財團法人義大醫院,台灣基督長老教會新樓醫療財團法人台南新樓醫院,Directed,import,1
35710,義大醫療財團法人義大醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35711,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35712,義大醫療財團法人義大醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
35713,義大醫療財團法人義大醫院,國軍高雄總醫院左營分院,Directed,import,1
35714,義大醫療財團法人義大醫院,寶建醫療社團法人寶建醫院,Directed,import,1
35715,義大醫療財團法人義大醫院,健仁醫院,Directed,import,1
35716,義大醫療財團法人義大醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35717,義大醫療財團法人義大醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
35718,義大醫療財團法人義大醫院,佛教慈濟醫療財團法人台北慈濟醫院,Directed,import,1
35719,義大醫療財團法人義大醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
35720,義大醫療財團法人義大醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35721,義大醫療財團法人義大醫院,衛生福利部旗山醫院,Directed,import,1
35722,義大醫療財團法人義大醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
35723,義大醫療財團法人義大醫院,高雄榮民總醫院,Directed,import,1
35724,義大醫療財團法人義大醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35725,義大醫療財團法人義大醫院,衛生福利部旗山醫院,Directed,import,1
35726,義大醫療財團法人義大醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
35727,義大醫療財團法人義大醫院,高雄市立聯合醫院,Directed,import,1
35728,臺中榮民總醫院埔里分院,高雄榮民總醫院,Directed,import,1
35729,臺中榮民總醫院埔里分院,高雄榮民總醫院,Directed,import,1
35730,輔英科技大學附設醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35731,輔英科技大學附設醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35732,輔英科技大學附設醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35733,輔英科技大學附設醫院,義大醫療財團法人義大醫院,Directed,import,1
35734,澄清綜合醫院中港分院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35735,衛生福利部屏東醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35736,衛生福利部屏東醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35737,衛生福利部屏東醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35738,衛生福利部屏東醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35739,衛生福利部屏東醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35740,衛生福利部屏東醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35741,衛生福利部屏東醫院,義大醫療財團法人義大醫院,Directed,import,1
35742,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35743,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35744,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35745,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35746,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35747,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
35748,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35749,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35750,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35751,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35752,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35753,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35754,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35755,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35756,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35757,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35758,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35759,衛生福利部旗山醫院,寶建醫療社團法人寶建醫院,Directed,import,1
35760,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35761,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
35762,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35763,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35764,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35765,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35766,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35767,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35768,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35769,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35770,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35771,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35772,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35773,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35774,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35775,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35776,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35777,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35778,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35779,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35780,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35781,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35782,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35783,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35784,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35785,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35786,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35787,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35788,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35789,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35790,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35791,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35792,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35793,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35794,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35795,衛生福利部旗山醫院,衛生福利部台北醫院,Directed,import,1
35796,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35797,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35798,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35799,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35800,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35801,衛生福利部旗山醫院,安泰醫療社團法人安泰醫院,Directed,import,1
35802,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35803,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35804,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35805,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35806,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35807,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35808,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35809,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35810,衛生福利部旗山醫院,行天宮醫療志業醫療財團法人恩主公醫院,Directed,import,1
35811,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
35812,衛生福利部旗山醫院,佛教慈濟醫療財團法人大林慈濟醫院,Directed,import,1
35813,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35814,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35815,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35816,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35817,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35818,衛生福利部旗山醫院,國立成功大學醫學院附設醫院,Directed,import,1
35819,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35820,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35821,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35822,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35823,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35824,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35825,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35826,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35827,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35828,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35829,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
35830,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35831,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35832,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35833,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35834,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35835,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35836,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35837,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35838,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35839,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35840,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35841,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35842,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35843,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35844,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35845,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35846,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35847,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35848,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35849,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35850,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35851,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35852,衛生福利部旗山醫院,童綜合醫療社團法人童綜合醫院,Directed,import,1
35853,衛生福利部旗山醫院,長庚醫療財團法人嘉義長庚紀念醫院,Directed,import,1
35854,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35855,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35856,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35857,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35858,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35859,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35860,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35861,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35862,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35863,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35864,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35865,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35866,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35867,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35868,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35869,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35870,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35871,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35872,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35873,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35874,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35875,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35876,衛生福利部旗山醫院,國立成功大學醫學院附設醫院,Directed,import,1
35877,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35878,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35879,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35880,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35881,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35882,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35883,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35884,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35885,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35886,衛生福利部旗山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
35887,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35888,衛生福利部旗山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
35889,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35890,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35891,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35892,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35893,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35894,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
35895,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35896,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35897,衛生福利部旗山醫院,長庚醫療財團法人林口長庚紀念醫院,Directed,import,1
35898,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35899,衛生福利部旗山醫院,國立臺灣大學醫學院附設醫院,Directed,import,1
35900,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35901,衛生福利部旗山醫院,台灣基督長老教會新樓醫療財團法人台南新樓醫院,Directed,import,1
35902,衛生福利部旗山醫院,台灣基督長老教會新樓醫療財團法人台南新樓醫院,Directed,import,1
35903,衛生福利部旗山醫院,國立成功大學醫學院附設醫院,Directed,import,1
35904,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35905,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35906,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35907,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35908,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35909,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35910,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35911,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35912,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35913,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35914,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35915,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35916,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35917,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35918,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35919,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
35920,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35921,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35922,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35923,衛生福利部旗山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
35924,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
35925,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35926,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35927,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
35928,衛生福利部旗山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
35929,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35930,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35931,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35932,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35933,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35934,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35935,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35936,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35937,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35938,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35939,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35940,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35941,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35942,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35943,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35944,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35945,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35946,衛生福利部旗山醫院,高雄市立大同醫院,Directed,import,1
35947,衛生福利部旗山醫院,阮綜合醫療社團法人阮綜合醫院,Directed,import,1
35948,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35949,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35950,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35951,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35952,衛生福利部旗山醫院,國仁醫院,Directed,import,1
35953,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35954,衛生福利部旗山醫院,台灣基督長老教會新樓醫療財團法人台南新樓醫院,Directed,import,1
35955,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35956,衛生福利部旗山醫院,國立成功大學醫學院附設醫院,Directed,import,1
35957,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35958,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35959,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35960,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35961,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35962,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35963,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35964,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35965,衛生福利部旗山醫院,奇美醫療財團法人奇美醫院(奇美醫學中心),Directed,import,1
35966,衛生福利部旗山醫院,高雄市立小港醫院,Directed,import,1
35967,衛生福利部旗山醫院,國立成功大學醫學院附設醫院,Directed,import,1
35968,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35969,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35970,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35971,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35972,衛生福利部旗山醫院,國軍高雄總醫院左營分院,Directed,import,1
35973,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35974,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35975,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35976,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35977,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35978,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35979,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
35980,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35981,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35982,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35983,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35984,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35985,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35986,衛生福利部旗山醫院,仁愛醫療財團法人大里仁愛醫院,Directed,import,1
35987,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35988,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35989,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35990,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35991,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35992,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35993,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
35994,衛生福利部旗山醫院,國軍高雄總醫院附設民眾診療處,Directed,import,1
35995,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35996,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35997,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
35998,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
35999,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36000,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36001,衛生福利部旗山醫院,高雄市立小港醫院,Directed,import,1
36002,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36003,衛生福利部旗山醫院,衛生福利部屏東醫院,Directed,import,1
36004,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36005,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36006,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36007,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36008,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36009,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36010,衛生福利部旗山醫院,敏盛綜合醫院,Directed,import,1
36011,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36012,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36013,衛生福利部旗山醫院,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,import,1
36014,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36015,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36016,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36017,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36018,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36019,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36020,衛生福利部旗山醫院,高雄榮民總醫院,Directed,import,1
36021,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
36022,衛生福利部旗山醫院,義大醫療財團法人義大醫院,Directed,import,1
36023,衛生福利部旗山醫院,衛生福利部屏東醫院,Directed,import,1
36024,衛生福利部旗山醫院,長庚醫療財團法人高雄長庚紀念醫院,Directed,import,1
